temp_c,ligand,cat_loading,time_s,dG_OA,dG_TM,G_OA_TS,G_TM_TS,dG_boron_hydrolysis,G_Substrate,G_boron_species,k_OA,k_TM,dG_PdLArOH,G_precatalyst
45,tBu3,5.0,600,6.15924774040468,2.283598941517994,-1035500.0156799252,-1253577.1456686163,0.0,-444180.2164438071,-459274.68163209327,389521622.2397609,178979395272.5775,10.19102286011912,-1332877.121
45,tBu3,5.0,900,6.15924774040468,2.283598941517994,-1035500.0156799252,-1253577.1456686163,0.0,-444180.2164438071,-459274.68163209327,389521622.2397609,178979395272.5775,10.19102286011912,-1332877.121
45,XPhos,0.5,60,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,0.5,150,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,0.5,300,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,0.5,600,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,0.5,900,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,1.25,60,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,1.25,150,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,1.25,300,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,1.25,600,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,1.25,900,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,2.5,60,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,2.5,150,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,2.5,300,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,2.5,600,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,2.5,900,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,5.0,60,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,5.0,150,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,5.0,300,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,5.0,600,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
45,XPhos,5.0,900,7.69662566925399,10.560027488740161,-1545777.209824261,-1763861.3369689411,0.0,-444180.2164438071,-459274.68163209327,34235103.24672241,369433.0027578095,10.609905860153958,-1843162.934
50,PCy3,0.5,60,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,0.5,150,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,0.5,300,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,0.5,600,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,0.5,900,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,1.25,60,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,1.25,150,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,1.25,300,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,1.25,600,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,1.25,900,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,2.5,60,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,2.5,150,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,2.5,300,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,2.5,600,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,2.5,900,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,5.0,60,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,5.0,150,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,5.0,300,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,5.0,600,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PCy3,5.0,900,5.386629912303761,15.799888427136466,-1181201.1570659538,-1399278.250306785,0.0,-444180.6053534971,-459275.3273325533,1532091224.1574798,138.94977900613742,11.470260799862444,-1478588.598
50,PPh3,0.5,60,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,0.5,150,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,0.5,300,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,0.5,600,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,0.5,900,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,1.25,60,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,1.25,150,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,1.25,300,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,1.25,600,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,1.25,900,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,2.5,60,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,2.5,150,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,2.5,300,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,2.5,600,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,2.5,900,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,5.0,60,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,5.0,150,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,5.0,300,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,5.0,600,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,PPh3,5.0,900,5.592035913607106,8.638852349016815,-1174561.985676912,-1392644.103274711,0.0,-444180.6053534971,-459275.3273325533,1112678584.0380094,9678884.787019413,8.89008076977916,-1471949.68
50,AmPhos,0.5,60,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,0.5,150,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,0.5,300,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,0.5,600,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,0.5,900,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,1.25,60,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,1.25,150,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,1.25,300,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,1.25,600,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,1.25,900,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,2.5,60,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,2.5,150,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,2.5,300,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,2.5,600,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,2.5,900,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,5.0,60,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,5.0,150,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,5.0,300,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,5.0,600,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,AmPhos,5.0,900,7.754156986018643,5.875046501168981,-1448650.77709863,-1666731.2235613689,0.0,-444180.6053534971,-459275.3273325533,38383069.23278182,716096083.7670836,10.04475413984619,-1746030.794
50,RuPhos,0.5,60,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,0.5,150,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,0.5,300,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,0.5,600,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,0.5,900,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,1.25,60,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,1.25,150,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,1.25,300,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,1.25,600,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,1.25,900,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,2.5,60,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,2.5,150,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,2.5,300,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,2.5,600,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,2.5,900,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,5.0,60,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,5.0,150,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,5.0,300,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,5.0,600,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,RuPhos,5.0,900,16.50725653511472,15.86411072826013,-1566238.560240255,-1784320.6644345317,0.0,-444180.6053534971,-459275.3273325533,46.18159014203549,125.72588112976483,10.34157665935345,-1863630.382
50,SPhos,0.5,60,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,0.5,150,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,0.5,300,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,0.5,600,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,0.5,900,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,1.25,60,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,1.25,150,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,1.25,300,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,1.25,600,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,1.25,900,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,2.5,60,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,2.5,150,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,2.5,300,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,2.5,600,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,2.5,900,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,5.0,60,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,5.0,150,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,5.0,300,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,5.0,600,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,SPhos,5.0,900,12.755355317611247,13.118702774168923,-1467638.4403806464,-1685716.9330423558,0.0,-444180.6053534971,-459275.3273325533,15916.88465788931,9039.164224608867,11.253033209824936,-1765027.423
50,tBu3,0.5,60,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,0.5,150,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,0.5,300,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,0.5,600,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,0.5,900,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,1.25,60,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,1.25,150,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,1.25,300,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,1.25,600,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,1.25,900,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,2.5,60,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,2.5,150,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,2.5,300,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
50,tBu3,2.5,600,6.16323757043574,2.2897344515658915,-1035500.8883155952,-1253578.3712087064,0.0,-444180.6053534971,-459275.3273325533,457161172.77260697,190413260782.13626,10.201022860128433,-1332878.214
